"Message",Low,"已完成执行任务“MakeDir”的操作。"
"Message",Low,"任务“Message”"
"Message",Normal,"Running AssemblyClosureTask in PreResolveTransforms"
"Message",Low,"已完成执行任务“Message”的操作。"
"Message",Low,"正在使用程序集“Microsoft.Build.ILTasks”中的“AssemblyClosureTask”任务。"
"Message",Low,"任务“AssemblyClosureTask”"
"Message",Low,"已完成执行任务“AssemblyClosureTask”的操作。"
"Message",Low,"由于 false 条件，已跳过任务“ILTransformTask”；('@(PreResolveTransforms)' != '')计算为('' != '')。"
"Message",Low,"正在使用程序集“Microsoft.Build.Tasks.v4.0, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a”中的“Copy”任务。"
"Message",Low,"任务“Copy”"
"Message",Normal,"正在将文件从“D:\vsprojects\ACRCloudWinphoneSDK\ACRCloudWinPhoneSDK\obj\ARM\Release\ilc\in\ACRCloudWinPhoneSDK.pdb”复制到“D:\vsprojects\ACRCloudWinphoneSDK\ACRCloudWinPhoneSDK\obj\ARM\Release\ilc\intermediate\PreMergeILTransformed\ACRCloudWinPhoneSDK.pdb”。"
"Message",Low,"已完成执行任务“Copy”的操作。"
"Message",Low,"任务“Copy”"
"Message",Normal,"正在将文件从“D:\vsprojects\ACRCloudWinphoneSDK\ACRCloudWinPhoneSDK\obj\ARM\Release\ilc\in\ACRCloudWinPhoneSDK.exe”复制到“D:\vsprojects\ACRCloudWinphoneSDK\ACRCloudWinPhoneSDK\obj\ARM\Release\ilc\intermediate\PreMergeILTransformed\ACRCloudWinPhoneSDK.exe”。"
"Message",Low,"已完成执行任务“Copy”的操作。"
"Message",Low,"由于 false 条件，已跳过任务“Copy”；('$(HasMcgPatchDlls)'=='true')计算为(''=='true')。"
"Message",Low,"已完成在项目“Unnamed_1”中生成目标“PreResolveTransforms”的操作。"
"Message",Low,"来自项目“D:\vsprojects\ACRCloudWinphoneSDK\ACRCloudWinPhoneSDK\Unnamed_1”的文件“C:\Program Files (x86)\MSBuild\Microsoft\.NetNative\ARM\ilc\IlcInternals.targets”中的目标“InitInputResourceName”(目标“RunILTransforms”依赖于它):"
"Message",Low,"由于 false 条件，已跳过任务“ResolveFilePathTask”；('$(InputPath)' != '' and Exists('$(InputPath)\obj\'))计算为('D:\vsprojects\ACRCloudWinphoneSDK\ACRCloudWinPhoneSDK\obj\ARM\Release\ilc\in' != '' and Exists('D:\vsprojects\ACRCloudWinphoneSDK\ACRCloudWinPhoneSDK\obj\ARM\Release\ilc\in\obj\'))。"
"Message",Low,"正在使用程序集“Microsoft.Build.ILTasks”中的“ResolveFilePathTask”任务。"
"Message",Low,"任务“ResolveFilePathTask”"
"Message",Low,"已完成执行任务“ResolveFilePathTask”的操作。"
"Message",Low,"已完成在项目“Unnamed_1”中生成目标“InitInputResourceName”的操作。"
"Message",Low,"已跳过目标“PreResolveTransforms”。以前的生成已成功。"
"Message",Low,"来自项目“D:\vsprojects\ACRCloudWinphoneSDK\ACRCloudWinPhoneSDK\Unnamed_1”的文件“C:\Program Files (x86)\MSBuild\Microsoft\.NetNative\ARM\ilc\IlcInternals.targets”中的目标“SetForSharedInputs”(目标“ResolveInitialReferences”依赖于它):"
"Message",Low,"正在完全生成目标“SetForSharedInputs”。"
"Message",Low,"未指定输入文件。"
"Message",Low,"由于 false 条件，已跳过任务“IlcErrorTask”；(!Exists('$(InputSharedAssemblyListPath)'))计算为(!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\ARM\ret\SharedAssemblyList.txt'))。"
"Message",Low,"正在使用程序集“Microsoft.Build.Tasks.v4.0, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a”中的“ReadLinesFromFile”任务。"
"Message",Low,"任务“ReadLinesFromFile”"
"Message",Low,"已完成执行任务“ReadLinesFromFile”的操作。"
"Message",Low,"由于 false 条件，已跳过任务“IlcErrorTask”；(!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)'))计算为(!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\ARM\ret\SharedAssemblyILMergeInfo.csv'))。"
"Message",Low,"由于 false 条件，已跳过任务“IlcErrorTask”；(!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)'))计算为(!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\ARM\ret\SharedLibrary.iltransformtoc.ildll'))。"
"Message",Low,"由于 false 条件，已跳过任务“IlcErrorTask”；(!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)'))计算为(!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\ARM\ret\AnalysisILToc\System.Collections.iltoc'))。"
"Message",Low,"由于 false 条件，已跳过任务“IlcErrorTask”；(!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)'))计算为(!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\ARM\ret\AnalysisILToc\System.Collections.Concurrent.iltoc'))。"
"Message",Low,"由于 false 条件，已跳过任务“IlcErrorTask”；(!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)'))计算为(!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\ARM\ret\AnalysisILToc\System.Diagnostics.Tracing.iltoc'))。"
"Message",Low,"由于 false 条件，已跳过任务“IlcErrorTask”；(!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)'))计算为(!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\ARM\ret\AnalysisILToc\System.Dynamic.Runtime.iltoc'))。"
"Message",Low,"由于 false 条件，已跳过任务“IlcErrorTask”；(!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)'))计算为(!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\ARM\ret\AnalysisILToc\System.IO.iltoc'))。"
"Message",Low,"由于 false 条件，已跳过任务“IlcErrorTask”；(!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)'))计算为(!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\ARM\ret\AnalysisILToc\System.Linq.iltoc'))。"
"Message",Low,"由于 false 条件，已跳过任务“IlcErrorTask”；(!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)'))计算为(!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\ARM\ret\AnalysisILToc\System.Linq.Expressions.iltoc'))。"
"Message",Low,"由于 false 条件，已跳过任务“IlcErrorTask”；(!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)'))计算为(!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\ARM\ret\AnalysisILToc\System.ObjectModel.iltoc'))。"
"Message",Low,"由于 false 条件，已跳过任务“IlcErrorTask”；(!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)'))计算为(!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\ARM\ret\AnalysisILToc\System.Private.CoreLib.iltoc'))。"
"Message",Low,"由于 false 条件，已跳过任务“IlcErrorTask”；(!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)'))计算为(!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\ARM\ret\AnalysisILToc\System.Private.Interop.iltoc'))。"
"Message",Low,"由于 false 条件，已跳过任务“IlcErrorTask”；(!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)'))计算为(!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\ARM\ret\AnalysisILToc\System.Private.Reflection.iltoc'))。"
"Message",Low,"由于 false 条件，已跳过任务“IlcErrorTask”；(!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)'))计算为(!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\ARM\ret\AnalysisILToc\System.Private.Reflection.Core.iltoc'))。"
"Message",Low,"由于 false 条件，已跳过任务“IlcErrorTask”；(!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)'))计算为(!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\ARM\ret\AnalysisILToc\System.Private.Reflection.Execution.iltoc'))。"
"Message",Low,"由于 false 条件，已跳过任务“IlcErrorTask”；(!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)'))计算为(!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\ARM\ret\AnalysisILToc\System.Private.Reflection.Metadata.iltoc'))。"
"Message",Low,"由于 false 条件，已跳过任务“IlcErrorTask”；(!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)'))计算为(!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\ARM\ret\AnalysisILToc\System.Private.Threading.iltoc'))。"
"Message",Low,"由于 false 条件，已跳过任务“IlcErrorTask”；(!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)'))计算为(!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\ARM\ret\AnalysisILToc\System.Private.TypeLoader.iltoc'))。"
"Message",Low,"由于 false 条件，已跳过任务“IlcErrorTask”；(!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)'))计算为(!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\ARM\ret\AnalysisILToc\System.Private.Uri.iltoc'))。"
"Message",Low,"由于 false 条件，已跳过任务“IlcErrorTask”；(!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)'))计算为(!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\ARM\ret\AnalysisILToc\System.Reflection.Extensions.iltoc'))。"
"Message",Low,"由于 false 条件，已跳过任务“IlcErrorTask”；(!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)'))计算为(!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\ARM\ret\AnalysisILToc\System.Reflection.Primitives.iltoc'))。"
"Message",Low,"由于 false 条件，已跳过任务“IlcErrorTask”；(!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)'))计算为(!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\ARM\ret\AnalysisILToc\System.Reflection.TypeExtensions.iltoc'))。"
"Message",Low,"由于 false 条件，已跳过任务“IlcErrorTask”；(!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)'))计算为(!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\ARM\ret\AnalysisILToc\System.Resources.ResourceManager.iltoc'))。"
"Message",Low,"由于 false 条件，已跳过任务“IlcErrorTask”；(!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)'))计算为(!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\ARM\ret\AnalysisILToc\System.Runtime.Extensions.iltoc'))。"
"Message",Low,"由于 false 条件，已跳过任务“IlcErrorTask”；(!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)'))计算为(!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\ARM\ret\AnalysisILToc\System.Runtime.Implementation.iltoc'))。"
"Message",Low,"由于 false 条件，已跳过任务“IlcErrorTask”；(!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)'))计算为(!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\ARM\ret\AnalysisILToc\System.Text.RegularExpressions.iltoc'))。"
"Message",Low,"由于 false 条件，已跳过任务“IlcErrorTask”；(!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)'))计算为(!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\ARM\ret\AnalysisILToc\System.Private.SharedLibrary.Interop.Generated.iltoc'))。"
"Message",Low,"由于 false 条件，已跳过任务“IlcErrorTask”；(!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)'))计算为(!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\ARM\ret\AnalysisILToc\System.Collections.iltocpdb'))。"
"Message",Low,"由于 false 条件，已跳过任务“IlcErrorTask”；(!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)'))计算为(!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\ARM\ret\AnalysisILToc\System.Collections.Concurrent.iltocpdb'))。"
"Message",Low,"由于 false 条件，已跳过任务“IlcErrorTask”；(!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)'))计算为(!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\ARM\ret\AnalysisILToc\System.Diagnostics.Tracing.iltocpdb'))。"
"Message",Low,"由于 false 条件，已跳过任务“IlcErrorTask”；(!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)'))计算为(!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\ARM\ret\AnalysisILToc\System.Dynamic.Runtime.iltocpdb'))。"
"Message",Low,"由于 false 条件，已跳过任务“IlcErrorTask”；(!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)'))计算为(!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\ARM\ret\AnalysisILToc\System.IO.iltocpdb'))。"
"Message",Low,"由于 false 条件，已跳过任务“IlcErrorTask”；(!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)'))计算为(!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\ARM\ret\AnalysisILToc\System.Linq.iltocpdb'))。"
"Message",Low,"由于 false 条件，已跳过任务“IlcErrorTask”；(!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)'))计算为(!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\ARM\ret\AnalysisILToc\System.Linq.Expressions.iltocpdb'))。"
"Message",Low,"由于 false 条件，已跳过任务“IlcErrorTask”；(!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)'))计算为(!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\ARM\ret\AnalysisILToc\System.ObjectModel.iltocpdb'))。"
"Message",Low,"由于 false 条件，已跳过任务“IlcErrorTask”；(!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)'))计算为(!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\ARM\ret\AnalysisILToc\System.Private.CoreLib.iltocpdb'))。"
"Message",Low,"由于 false 条件，已跳过任务“IlcErrorTask”；(!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)'))计算为(!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\ARM\ret\AnalysisILToc\System.Private.Interop.iltocpdb'))。"
"Message",Low,"由于 false 条件，已跳过任务“IlcErrorTask”；(!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)'))计算为(!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\ARM\ret\AnalysisILToc\System.Private.Reflection.iltocpdb'))。"
"Message",Low,"由于 false 条件，已跳过任务“IlcErrorTask”；(!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)'))计算为(!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\ARM\ret\AnalysisILToc\System.Private.Reflection.Core.iltocpdb'))。"
"Message",Low,"由于 false 条件，已跳过任务“IlcErrorTask”；(!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)'))计算为(!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\ARM\ret\AnalysisILToc\System.Private.Reflection.Execution.iltocpdb'))。"
"Message",Low,"由于 false 条件，已跳过任务“IlcErrorTask”；(!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)'))计算为(!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\ARM\ret\AnalysisILToc\System.Private.Reflection.Metadata.iltocpdb'))。"
"Message",Low,"由于 false 条件，已跳过任务“IlcErrorTask”；(!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)'))计算为(!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\ARM\ret\AnalysisILToc\System.Private.Threading.iltocpdb'))。"
"Message",Low,"由于 false 条件，已跳过任务“IlcErrorTask”；(!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)'))计算为(!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\ARM\ret\AnalysisILToc\System.Private.TypeLoader.iltocpdb'))。"
